,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
81,-0.03770000000000002,0.0001385933333333325,0.026633226785334637,-0.10243333333333333,0.007766666666666652,-0.527308107535587,-0.42184648602846964,10.0,0.04761904761904767,0.1796,False,AFz_PO4,alpha,EEG_EEG,1.0,0.5815074309978768
82,-0.008699999999999984,4.860333333333265e-05,0.01913351318859688,-0.04716666666666658,0.02796666666666665,-0.16905797489249,-0.135246379913992,8.0,0.23809523809523814,0.6514,False,AFz_PO7,alpha,EEG_EEG,1.0,0.9029404635661262
83,-0.06409999999999992,-1.5746666666663356e-05,0.01207322129702483,-0.09086666666666661,-0.04329999999999984,-1.9833019522402588,-1.5866415617922072,0.0,1.0,0.0,True,AFz_PO8,alpha,EEG_EEG,0.0,0.0
84,-0.02896666666666665,6.728666666667299e-05,0.018751128299504757,-0.06969999999999991,0.0036666666666666666,-0.5749302828118898,-0.4599442262495119,4.0,0.6190476190476191,0.1132,False,AFz_POz,alpha,EEG_EEG,1.0,0.4708090909090909
85,-0.027066666666666628,9.354333333333117e-05,0.011546753780479192,-0.05276666666666657,-0.007133333333333331,-0.8715440897818769,-0.6972352718255016,3.0,0.7142857142857142,0.0022,True,AFz_TPP7h,alpha,EEG_EEG,1.0,0.0337751677852349
86,-0.023883333333333336,-0.0001388916666666684,0.02024417916119312,-0.05958333333333332,0.019499999999999962,-0.4377984996605486,-0.3502387997284389,5.0,0.5238095238095237,0.2562,False,AFz_TTP8h,alpha,EEG_EEG,1.0,0.6699200456881782
87,-0.012266666666666634,0.00019076000000000336,0.018879641838650773,-0.048566666666666584,0.024733333333333336,-0.2425529884384622,-0.1940423907507698,8.0,0.23809523809523814,0.535,False,C1_AF4,alpha,EEG_EEG,1.0,0.8562150837988828
88,0.009366666666666629,0.00016415000000000006,0.023543964690192962,-0.033333333333333263,0.056566666666666536,0.1487291449294834,0.11898331594358671,10.0,0.04761904761904767,0.7168,False,C1_C2,alpha,EEG_EEG,1.0,0.9161503003212739
89,0.0076666666666666645,1.0736666666666221e-05,0.01979785270487659,-0.03316666666666667,0.04350000000000003,0.14521674486857483,0.11617339589485987,8.0,-0.23809523809523814,0.6884,False,C1_C5,alpha,EEG_EEG,1.0,0.9088042068866159
90,-0.013800000000000047,0.00014294666666666601,0.030954621166860055,-0.07313333333333333,0.04746666666666654,-0.16659223018884906,-0.13327378415107924,8.0,0.23809523809523814,0.664,False,C1_C6,alpha,EEG_EEG,1.0,0.9051844232182219
91,0.0031999999999999715,4.438333333333169e-05,0.027095452931519073,-0.04513333333333336,0.06166666666666659,0.04418803852086223,0.03535043081668978,10.0,-0.04761904761904767,0.9078,False,C1_CP3,alpha,EEG_EEG,1.0,0.9700408020517604
