,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
114,-0.0080861271217728,-5.459321113608813e-05,0.0047931124945265495,-0.019996752867205203,-0.00089456419645185,-0.6360416019789129,-0.5088332815831303,2.0,0.8095238095238095,0.0536,True,PO8_ECG,beta,EEG_ECG,1.0,0.32054901960784316
115,-0.010450988585387214,-3.271098970871432e-05,0.003158639922868248,-0.01623079657257887,-0.004119538565049221,-1.2355405698155728,-0.9884324558524583,1.0,0.9047619047619047,0.0002,True,POz_ECG,beta,EEG_ECG,0.061000000000000006,0.004357142857142857
116,-0.004837629011339168,-2.66415467667638e-05,0.0031653191391659953,-0.010580346712185267,0.0018107893291425762,-0.5666816293757299,-0.4533453035005839,4.0,0.6190476190476191,0.1384,False,Pz_ECG,beta,EEG_ECG,1.0,0.5192261904761905
117,-0.0033578100389814332,-2.8028357317725575e-05,0.0038959913809273115,-0.010489352117900282,0.004711796866663133,-0.32392537702383956,-0.25914030161907164,6.0,0.4285714285714286,0.4034,False,TP10_ECG,beta,EEG_ECG,1.0,0.809453947368421
118,-0.0023984537771416666,-2.0412543895028876e-05,0.003425626886007097,-0.0080568248861331,0.005276751214377366,-0.26146472917766683,-0.2091717833421335,8.0,0.23809523809523814,0.4934,False,TP9_ECG,beta,EEG_ECG,1.0,0.8502090395480226
119,-0.008105799832863017,-2.4146950068830095e-05,0.0024247103351706222,-0.012826409150966481,-0.003424386856133012,-1.2444561600485655,-0.9955649280388524,1.0,0.9047619047619047,0.0,True,TPP7h_ECG,beta,EEG_ECG,0.0,0.0
120,-0.004978352292271033,-6.95906160759225e-06,0.0034780633191487925,-0.011388752569505667,0.002019137644879834,-0.5386688706323814,-0.43093509650590517,4.0,0.6190476190476191,0.1568,False,TPP8h_ECG,beta,EEG_ECG,1.0,0.5327333333333334
121,-0.0019668409317353166,-2.4938702963862858e-05,0.002702393908807682,-0.0073477466494879,0.003596939112517034,-0.2747347289329933,-0.21978778314639463,6.0,0.4285714285714286,0.4802,False,TTP8h_ECG,beta,EEG_ECG,1.0,0.8417298850574713
122,-0.010841649470243034,4.9908587341773725e-05,0.007618402821984071,-0.025973981925972032,0.0030206800777686487,-0.5335689821384358,-0.4268551857107487,4.0,0.6190476190476191,0.1424,False,AF3_ECG,delta,EEG_ECG,1.0,0.5192261904761905
123,-0.016800221204224034,6.412735805452069e-05,0.010851792011241444,-0.041796122215612186,0.0011258731277662831,-0.5830445581738422,-0.46643564653907377,4.0,0.6190476190476191,0.1006,False,AF4_ECG,delta,EEG_ECG,1.0,0.457955223880597
